Longitude,Latitude,Country,Day of Access,Time of Access,Time Taken (ms),Browser Language,User Agent,Screen Width,Screen Height,Decision
34.900195523140674,23.262130799025236,Turkmenistan,Tuesday,20:15:00,512,ru,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",2560,1600,Denied
42.15063055758593,36.639654464017035,UAE,Sunday,05:42:00,3232,fr,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",2560,1600,Granted
41.20004001547032,57.22382611116468,Nicaragua,Tuesday,18:51:00,9642,es,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",3840,2160,Denied
35.08406193350405,34.58551596784306,Israel,Friday,22:08:00,4881,en-US,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",1366,768,Denied
54.52796566428591,35.35251464971598,Tuvalu,Thursday,09:00:00,2895,pt-BR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",2560,1600,Denied
44.80170690746239,58.6851299567598,Central African Republic,Monday,17:11:00,1558,zh-CN,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",3200,1800,Denied
38.544268798812006,25.180878625559068,UAE,Monday,10:18:00,1550,de,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,1366,768,Granted
47.60257913199395,46.670048748407915,Jamaica,Wednesday,04:20:00,2801,ru,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",2560,1600,Denied
52.771683912655604,32.7045343288487,Cuba,Thursday,09:19:00,8603,en-US,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,2560,1600,Denied
31.979683424479774,50.18876285315754,Cuba,Tuesday,12:29:00,8911,es,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",2560,1600,Denied
45.31893611739168,43.33015736896578,Dominica,Wednesday,03:26:00,1051,fr,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",3840,2160,Denied
55.21090938430328,31.680308975640614,UAE,Saturday,00:03:00,2691,ja,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",2560,1440,Granted
36.357154716745086,37.544765295348796,Georgia,Tuesday,13:03:00,8670,pt-BR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",1920,1080,Denied
56.19589124137889,24.96870448595238,UAE,Wednesday,19:00:00,2139,ja,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",1366,768,Granted
52.90076089114785,58.17281331114798,UAE,Sunday,17:35:00,8922,en-GB,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",1600,900,Denied
40.887645733465455,33.107663271241734,Timor-Leste,Saturday,10:35:00,3632,en-US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",1600,900,Denied
42.30476690666654,29.822914204476074,Pakistan,Monday,10:05:00,1773,ja,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",3200,1800,Denied
31.195002010735898,48.930401814417834,UAE,Thursday,06:58:00,2902,de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",2560,1600,Granted
32.449042155006886,34.963714533856106,UAE,Tuesday,16:22:00,614,zh-CN,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",3840,2160,Granted
39.80383940023725,35.635230906068564,UAE,Wednesday,00:21:00,4982,en-US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",2560,1600,Granted
49.353308543779974,26.318593793971836,Czechia (Czech Republic),Thursday,12:54:00,7468,fr,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",3840,2160,Denied
39.274209632753845,32.94972567299395,UAE,Friday,15:32:00,6424,zh-CN,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",3200,1800,Granted
31.09902117606896,24.863696530038112,North Macedonia (formerly Macedonia),Friday,01:53:00,1930,pt-BR,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",1600,900,Denied
54.49179142285175,28.836730550524088,Sweden,Tuesday,19:38:00,7473,en-GB,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",2560,1440,Denied
44.28402373916134,52.21792977606047,Equatorial Guinea,Saturday,12:58:00,880,zh-CN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",3200,1800,Denied
55.89209713949484,29.303775845829236,Venezuela,Saturday,12:50:00,3651,ar,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",1600,900,Denied
33.85879822200966,57.09545039260617,UAE,Saturday,20:25:00,6818,zh-CN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,2560,1440,Denied
46.951522352478754,39.256757363238314,Vietnam,Saturday,12:25:00,7323,ja,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",2560,1440,Denied
38.19500182269702,30.18872005806044,Côte d'Ivoire,Saturday,09:25:00,4383,de,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",1600,900,Denied
36.805326641019946,41.60869948571535,South Korea,Friday,14:37:00,4368,ar,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",3840,2160,Denied
45.1758452656979,46.255922079039735,Andorra,Saturday,22:15:00,3773,es,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",1600,900,Denied
44.909293408506414,25.04886263316593,Tuvalu,Wednesday,13:28:00,9301,en-US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",1920,1080,Denied
36.96407279948594,55.90269113422747,Luxembourg,Wednesday,08:02:00,3366,es,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",2560,1600,Denied
34.671638863057986,41.030441307448434,Estonia,Monday,15:20:00,9813,ar,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",3840,2160,Denied
31.04641814432254,20.24688342080504,UAE,Saturday,08:30:00,8873,zh-CN,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",2560,1440,Denied
59.91881169667822,39.318570722704436,Lesotho,Tuesday,01:26:00,4333,ar,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",2560,1600,Denied
51.43061285428698,44.724318178959884,Ethiopia,Friday,01:51:00,2841,pt-BR,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",1600,900,Denied
41.84642455124784,26.120053622674916,Congo (Congo-Brazzaville),Monday,17:42:00,9754,ja,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",3840,2160,Denied
41.80103182364635,37.595316381424965,Malta,Sunday,17:52:00,9737,ja,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",2560,1440,Denied
56.55326130794998,25.013885963733436,Lesotho,Sunday,19:36:00,8560,en-US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",1920,1080,Denied
49.329830690996005,52.657707898827695,UAE,Friday,13:03:00,4319,ja,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",1920,1080,Denied
56.64680838866045,51.96880729505672,UAE,Friday,04:28:00,1771,de,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",1920,1080,Granted
54.00685559315602,56.77002521732352,UAE,Monday,21:07:00,1541,es,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",2560,1440,Granted
30.272609289466494,33.4001537322559,Bangladesh,Monday,00:50:00,1241,ar,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,2560,1600,Denied
43.0226763476303,27.143092958741306,UAE,Friday,10:59:00,6883,pt-BR,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",2560,1440,Denied
57.11693314708757,47.40122714248516,UAE,Friday,07:11:00,3593,ja,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,2560,1600,Granted
45.89266293208591,27.97275680407389,UAE,Thursday,08:31:00,3621,ja,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,2560,1440,Granted
58.38720136902637,28.965928735707685,Tonga,Friday,16:45:00,2909,en-GB,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,3200,1800,Denied
56.70993680075374,20.295546029977913,Syria,Thursday,09:18:00,4468,ar,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,2560,1600,Denied
52.34174583560921,35.21548103654237,Belgium,Tuesday,02:58:00,5527,en-US,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",1920,1080,Denied
58.964629916195065,59.0640288492939,Moldova,Sunday,18:25:00,2031,zh-CN,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",2560,1600,Denied
48.11802359963217,50.14778765065435,UAE,Tuesday,02:34:00,7556,en-GB,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,1920,1080,Denied
41.63196202445941,51.149017228421016,Eritrea,Saturday,10:31:00,8290,fr,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",1366,768,Denied
48.518356589165926,32.566665004380695,Qatar,Thursday,16:30:00,932,zh-CN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",1600,900,Denied
52.66684574275895,56.46641508685084,"Eswatini (fmr. ""Swaziland"")",Monday,03:27:00,3742,zh-CN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",3840,2160,Denied
43.864237387155214,47.17512590023129,Tanzania,Wednesday,15:32:00,9243,fr,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,2560,1440,Denied
42.05176304252744,27.580430235686414,Mauritania,Friday,22:05:00,767,en-US,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",1366,768,Denied
55.32876448910682,51.71795835330056,Yemen,Sunday,22:32:00,8237,ru,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",3200,1800,Denied
47.45408144728725,53.76093666408339,Malawi,Friday,19:15:00,9113,ja,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,3840,2160,Denied
49.88211721451886,53.57927999960768,Ukraine,Wednesday,18:39:00,5268,de,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,1600,900,Denied
31.525100210149926,59.27589460899474,Israel,Wednesday,06:03:00,2089,fr,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,1600,900,Denied
36.37886337841428,59.45109813169496,Congo (Congo-Brazzaville),Tuesday,09:11:00,3371,zh-CN,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,1920,1080,Denied
55.72432559077298,25.60036893564108,Burundi,Friday,21:44:00,4970,de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",2560,1440,Denied
58.34287423590329,35.79379017655586,UAE,Friday,06:37:00,4902,ja,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",1366,768,Denied
42.19725285174262,25.81747661234138,Holy See,Monday,21:52:00,6625,ar,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",2560,1600,Denied
54.45462505851623,39.619271245049994,Senegal,Friday,10:06:00,2897,zh-CN,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,1600,900,Denied
59.15551560135563,42.53530349095218,UAE,Monday,21:19:00,6605,de,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",2560,1440,Denied
31.40060325286519,46.63299102758693,Solomon Islands,Monday,13:29:00,5385,ar,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",3200,1800,Denied
30.3455545747503,56.729727837551394,Lesotho,Tuesday,09:59:00,8465,ar,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",2560,1600,Denied
44.2208204003174,43.54121013236181,UAE,Saturday,06:02:00,748,zh-CN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",1366,768,Granted
30.322769933707548,52.83356080903238,Ukraine,Tuesday,20:33:00,818,en-GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",2560,1440,Denied
38.88367239267468,26.689695545959296,Malaysia,Sunday,12:01:00,4997,es,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",3200,1800,Denied
57.37221735270698,48.3553782740741,Burundi,Sunday,01:26:00,6030,zh-CN,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",3200,1800,Denied
47.478616047503465,58.88422943234183,Uganda,Thursday,05:01:00,6802,zh-CN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,2560,1600,Denied
48.92803075630986,32.57031398979117,Djibouti,Tuesday,17:52:00,901,ar,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,2560,1600,Denied
33.773403752408505,49.75242464290019,Trinidad and Tobago,Wednesday,00:51:00,5514,en-GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,2560,1440,Denied
34.252930983617304,52.52766752930655,Mongolia,Monday,22:36:00,5201,en-GB,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,1366,768,Denied
31.09590310956817,27.356743377545484,UAE,Saturday,00:01:00,1240,ru,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,1920,1080,Granted
47.355312542495895,34.643944681705094,Denmark,Sunday,04:38:00,8958,de,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",1920,1080,Denied
50.187147337760244,55.67020796837237,UAE,Wednesday,09:39:00,8096,en-US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",1920,1080,Granted
34.033942877901936,22.139303991438666,Timor-Leste,Monday,04:54:00,6600,en-GB,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,3200,1800,Denied
42.359032831940965,59.30026194420682,UAE,Saturday,08:02:00,5762,es,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,1920,1080,Denied
47.094980797146945,24.598856940571743,Turkey,Friday,08:49:00,5884,en-US,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,3200,1800,Denied
38.36106921654233,38.36007396369808,Georgia,Sunday,17:16:00,1608,es,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",2560,1440,Denied
53.607144503202676,58.88025203230916,Equatorial Guinea,Friday,00:59:00,2740,ru,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,3200,1800,Denied
47.079672259067436,45.214632218541134,UAE,Monday,17:53:00,3039,fr,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",1600,900,Granted
59.69131409471193,54.937072852069505,Netherlands,Wednesday,13:15:00,1369,pt-BR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",2560,1600,Denied
42.00288200640823,26.903916721321373,Turkmenistan,Friday,04:12:00,575,en-US,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,1600,900,Denied
47.33961536491218,52.27048169302991,Mauritania,Sunday,08:16:00,7319,de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",3840,2160,Denied
33.4245103052571,42.01030982320319,UAE,Thursday,16:24:00,8816,ru,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",1920,1080,Granted
41.403916217918194,58.454108698042006,Jordan,Sunday,15:03:00,2684,es,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",3840,2160,Denied
52.03610359760449,52.4337144068111,Suriname,Friday,03:35:00,6880,ar,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",1920,1080,Denied
35.73152858292539,34.566386296448,Uganda,Friday,14:02:00,1012,ar,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",2560,1600,Denied
52.49836351656441,27.84596497504048,Mauritania,Wednesday,14:09:00,5822,ja,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",2560,1440,Denied
52.43525651555658,20.71579869881523,Lebanon,Sunday,02:07:00,7295,pt-BR,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,3840,2160,Denied
50.51866050600306,49.38328015464601,Chile,Saturday,22:03:00,2605,ja,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,3200,1800,Denied
56.41015903523786,25.54127292495683,Belize,Sunday,03:10:00,3979,de,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",3200,1800,Denied
43.128109086157245,37.97862185256679,UAE,Saturday,00:13:00,1480,ru,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",2560,1440,Granted
48.93117522229839,50.2523005195367,UAE,Monday,20:12:00,4680,en-GB,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,3200,1800,Denied
48.71362341338147,27.170490283531915,UAE,Saturday,14:28:00,514,ja,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",2560,1600,Granted
31.002886393727234,36.318258608670575,Mali,Saturday,01:42:00,585,en-US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",1920,1080,Denied
50.04958871391028,31.160273488449157,UAE,Monday,06:42:00,3648,ja,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,1366,768,Granted
40.32613355215241,55.49594462259923,UAE,Saturday,15:03:00,5775,ar,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",2560,1600,Granted
48.47870588860552,49.68749916981363,Singapore,Wednesday,03:12:00,7525,ru,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",1920,1080,Denied
48.23282257053609,40.72214093793062,Jamaica,Tuesday,19:31:00,5090,fr,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",3840,2160,Denied
50.11921034339349,39.34908906717838,Egypt,Friday,12:22:00,8898,ar,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",2560,1440,Denied
46.09446353508365,48.65743191724286,Yemen,Sunday,20:52:00,1804,es,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",3840,2160,Denied
51.58538801264036,50.24639157203098,Saudi Arabia,Monday,14:19:00,1987,es,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",2560,1600,Denied
39.1126489952604,28.021280183163956,Timor-Leste,Monday,09:01:00,4010,ru,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",1920,1080,Denied
